Date,Visitors,Visits,Page Views,
9-Aug-08,"100,890","131,157","151,335",
9-Aug-08,"101,053","131,369","151,580",
10-Aug-08,"101,511","131,964","152,266",
10-Aug-08,"106,334","138,234","159,501",
10-Aug-08,"103,687","134,793","155,530",
10-Aug-08,"103,453","134,489","155,180",
10-Aug-08,"102,710","133,524","154,066",
10-Aug-08,"103,911","135,085","155,867",
10-Aug-08,"99,444","129,277","149,166",
10-Aug-08,"102,595","133,374","153,893",
11-Aug-08,"105,617","137,302","158,425",
11-Aug-08,"106,535","138,496","159,803",
11-Aug-08,"106,150","137,995","159,225",
11-Aug-08,"105,258","136,835","157,887",
11-Aug-08,"101,392","131,809","152,087",
11-Aug-08,"99,608","129,491","149,413",
11-Aug-08,"99,539","129,401","149,309",
11-Aug-08,"106,376","138,289","159,564",
11-Aug-08,"101,081","131,405","151,621",
12-Aug-08,"103,222","134,189","154,833",
12-Aug-08,"101,813","132,356","152,719",
12-Aug-08,"100,741","130,964","151,112",
12-Aug-08,"104,625","136,013","156,938",
12-Aug-08,"99,083","128,808","148,624",
12-Aug-08,"100,204","130,265","150,305",
12-Aug-08,"101,242","131,614","151,863",
12-Aug-08,"102,542","133,304","153,813",
12-Aug-08,"104,214","135,478","156,321",
12-Aug-08,"103,341","134,344","155,012",
12-Aug-08,"104,701","136,111","157,051",
13-Aug-08,"99,526","129,384","149,289",
13-Aug-08,"103,622","134,708","155,433",
13-Aug-08,"103,611","134,694","155,417",
13-Aug-08,"99,386","129,201","149,079",
13-Aug-08,"103,799","134,939","155,699",
13-Aug-08,"104,411","135,734","156,616",
13-Aug-08,"105,154","136,700","157,731",
13-Aug-08,"103,833","134,983","155,750",
13-Aug-08,"106,161","138,010","159,242",
13-Aug-08,"103,425","134,453","155,138",
14-Aug-08,"102,913","133,787","154,369",
14-Aug-08,"99,687","129,593","149,530",
14-Aug-08,"100,859","131,116","151,288",
14-Aug-08,"102,505","133,257","153,758",
14-Aug-08,"101,387","131,803","152,081",
14-Aug-08,"101,599","132,079","152,399",
14-Aug-08,"104,661","136,060","156,992",
14-Aug-08,"105,995","137,793","158,992",
14-Aug-08,"101,765","132,294","152,647",
14-Aug-08,"104,351","135,657","156,527",
14-Aug-08,"103,674","134,776","155,511",
14-Aug-08,"102,627","133,416","153,941",
15-Aug-08,"99,095","128,823","148,642",
15-Aug-08,"101,842","132,395","152,764",
15-Aug-08,"105,109","136,642","157,664",
15-Aug-08,"104,003","135,204","156,004",
15-Aug-08,"105,341","136,943","158,011",
15-Aug-08,"99,419","129,245","149,129",
15-Aug-08,"104,766","136,196","157,149",
15-Aug-08,"104,032","135,241","156,047",
15-Aug-08,"101,245","131,618","151,867",
16-Aug-08,"104,574","135,946","156,860",
16-Aug-08,"104,933","136,413","157,399",
16-Aug-08,"101,260","131,639","151,891",
16-Aug-08,"105,773","137,505","158,660",
16-Aug-08,"103,296","134,285","154,944",
16-Aug-08,"103,074","133,996","154,611",
16-Aug-08,"100,257","130,334","150,386",
16-Aug-08,"103,641","134,733","155,461",
16-Aug-08,"100,053","130,069","150,079",
16-Aug-08,"103,032","133,941","154,547",
17-Aug-08,"101,152","131,498","151,728",
17-Aug-08,"106,176","138,029","159,264",
17-Aug-08,"99,822","129,769","149,734",
17-Aug-08,"102,495","133,244","153,743",
17-Aug-08,"103,984","135,180","155,977",
17-Aug-08,"102,214","132,879","153,321",
17-Aug-08,"101,376","131,789","152,064",
17-Aug-08,"106,013","137,817","159,019",
17-Aug-08,"100,388","130,505","150,582",
17-Aug-08,"104,534","135,894","156,801",
17-Aug-08,"99,313","129,107","148,969",
17-Aug-08,"101,226","131,594","151,840",
17-Aug-08,"105,928","137,706","158,892",
18-Aug-08,"104,794","136,232","157,191",
18-Aug-08,"100,303","130,393","150,454",
18-Aug-08,"99,238","129,010","148,858",
18-Aug-08,"100,598","130,778","150,898",
18-Aug-08,"104,077","135,301","156,116",
18-Aug-08,"104,412","135,736","156,618",
18-Aug-08,"99,854","129,810","149,781",
18-Aug-08,"100,708","130,921","151,063",
18-Aug-08,"99,542","129,405","149,313",
18-Aug-08,"106,335","138,235","159,502",
18-Aug-08,"99,009","128,711","148,513",
18-Aug-08,"99,896","129,865","149,844",
19-Aug-08,"100,040","130,052","150,060",
19-Aug-08,"104,451","135,786","156,676",
19-Aug-08,"100,476","130,619","150,714",
19-Aug-08,"101,574","132,046","152,361",
19-Aug-08,"99,341","129,144","149,012",
19-Aug-08,"99,114","128,848","148,671",
19-Aug-08,"99,049","128,764","148,574",
19-Aug-08,"106,131","137,971","159,197",
19-Aug-08,"105,640","137,332","158,460",
19-Aug-08,"105,253","136,829","157,880",
19-Aug-08,"102,276","132,959","153,414",
19-Aug-08,"102,886","133,752","154,330",
20-Aug-08,"100,628","130,817","150,942",
20-Aug-08,"100,364","130,473","150,546",
20-Aug-08,"102,172","132,824","153,259",
20-Aug-08,"104,830","136,279","157,245",
20-Aug-08,"101,463","131,902","152,194",
20-Aug-08,"99,325","129,123","148,988",
20-Aug-08,"99,921","129,898","149,882",
20-Aug-08,"100,929","131,207","151,393",
20-Aug-08,"100,673","130,875","151,010",
20-Aug-08,"106,135","137,976","159,203",
20-Aug-08,"102,972","133,864","154,459",
20-Aug-08,"102,689","133,495","154,033",
21-Aug-08,"102,116","132,750","153,173",
21-Aug-08,"103,619","134,705","155,429",
21-Aug-08,"99,556","129,423","149,334",
21-Aug-08,"103,011","133,914","154,516",
21-Aug-08,"102,282","132,966","153,423",
21-Aug-08,"104,370","135,681","156,555",
21-Aug-08,"99,263","129,042","148,895",
21-Aug-08,"105,792","137,530","158,689",
21-Aug-08,"100,507","130,659","150,760",
22-Aug-08,"103,853","135,009","155,779",
22-Aug-08,"101,506","131,958","152,259",
22-Aug-08,"101,152","131,498","151,729",
22-Aug-08,"104,033","135,243","156,050",
22-Aug-08,"99,713","129,627","149,570",
22-Aug-08,"102,909","133,782","154,363",
22-Aug-08,"106,194","138,052","159,290",
22-Aug-08,"100,586","130,762","150,879",
22-Aug-08,"101,164","131,514","151,747",
22-Aug-08,"106,540","138,503","159,811",
22-Aug-08,"105,913","137,687","158,870",
23-Aug-08,"104,445","135,778","156,667",
23-Aug-08,"104,726","136,143","157,088",
23-Aug-08,"102,964","133,853","154,446",
23-Aug-08,"100,583","130,758","150,874",
23-Aug-08,"101,416","131,841","152,125",
23-Aug-08,"105,530","137,189","158,295",
23-Aug-08,"100,879","131,143","151,319",
23-Aug-08,"100,106","130,138","150,159",
24-Aug-08,"105,473","137,114","158,209",
24-Aug-08,"99,764","129,694","149,647",
24-Aug-08,"101,993","132,592","152,990",
24-Aug-08,"105,636","137,326","158,454",
24-Aug-08,"106,330","138,229","159,494",
24-Aug-08,"101,917","132,492","152,875",
24-Aug-08,"99,105","128,836","148,657",
24-Aug-08,"100,871","131,133","151,307",
24-Aug-08,"100,302","130,392","150,452",
24-Aug-08,"106,109","137,941","159,163",
24-Aug-08,"104,820","136,266","157,229",
24-Aug-08,"104,095","135,323","156,142",
24-Aug-08,"100,435","130,565","150,652",
25-Aug-08,"102,182","132,837","153,274",
25-Aug-08,"99,526","129,384","149,289",
25-Aug-08,"99,307","129,099","148,960",
25-Aug-08,"104,658","136,056","156,987",
25-Aug-08,"104,181","135,436","156,272",
25-Aug-08,"100,204","130,265","150,305",
25-Aug-08,"105,135","136,676","157,703",
25-Aug-08,"106,280","138,163","159,419",
25-Aug-08,"102,703","133,513","154,054",
25-Aug-08,"101,267","131,648","151,901",
25-Aug-08,"103,870","135,031","155,805",
26-Aug-08,"104,221","135,487","156,331",
26-Aug-08,"101,706","132,217","152,559",
26-Aug-08,"102,961","133,850","154,442",
26-Aug-08,"99,744","129,667","149,616",
26-Aug-08,"103,038","133,949","154,557",
26-Aug-08,"104,506","135,858","156,759",
26-Aug-08,"104,481","135,826","156,722",
26-Aug-08,"100,614","130,798","150,921",
26-Aug-08,"100,476","130,619","150,715",
26-Aug-08,"104,141","135,383","156,212",
27-Aug-08,"100,585","130,761","150,878",
27-Aug-08,"105,269","136,849","157,903",
27-Aug-08,"106,255","138,132","159,383",
27-Aug-08,"99,039","128,751","148,559",
27-Aug-08,"103,053","133,969","154,580",
27-Aug-08,"99,198","128,958","148,798",
27-Aug-08,"101,401","131,821","152,101",
27-Aug-08,"104,527","135,885","156,791",
27-Aug-08,"104,601","135,981","156,902",
27-Aug-08,"99,030","128,739","148,545",
27-Aug-08,"100,232","130,302","150,348",
27-Aug-08,"101,715","132,229","152,572",
28-Aug-08,"104,007","135,209","156,011",
28-Aug-08,"99,965","129,955","149,948",
28-Aug-08,"104,513","135,866","156,769",
28-Aug-08,"106,306","138,198","159,460",
28-Aug-08,"100,061","130,080","150,092",
28-Aug-08,"103,409","134,432","155,113",
28-Aug-08,"99,009","128,712","148,514",
28-Aug-08,"103,612","134,695","155,418",
28-Aug-08,"101,669","132,170","152,504",
28-Aug-08,"102,076","132,698","153,113",
28-Aug-08,"102,286","132,971","153,428",
28-Aug-08,"103,548","134,612","155,321",
28-Aug-08,"100,313","130,407","150,470",
29-Aug-08,"104,848","136,303","157,272",
29-Aug-08,"104,323","135,620","156,484",
29-Aug-08,"99,402","129,223","149,103",
29-Aug-08,"103,301","134,292","154,952",
29-Aug-08,"103,012","133,915","154,517",
29-Aug-08,"102,795","133,633","154,192",
29-Aug-08,"100,009","130,011","150,013",
29-Aug-08,"104,317","135,612","156,476",
29-Aug-08,"105,372","136,984","158,058",
29-Aug-08,"102,367","133,077","153,550",
30-Aug-08,"100,301","130,392","150,452",
30-Aug-08,"102,795","133,633","154,192",
30-Aug-08,"102,911","133,785","154,367",
30-Aug-08,"105,641","137,334","158,462",
30-Aug-08,"103,058","133,976","154,587",
30-Aug-08,"103,055","133,971","154,582",
30-Aug-08,"104,734","136,154","157,101",
30-Aug-08,"105,824","137,571","158,735",
30-Aug-08,"99,801","129,741","149,701",
30-Aug-08,"104,118","135,353","156,176",
30-Aug-08,"104,021","135,228","156,032",
30-Aug-08,"103,389","134,406","155,083",
31-Aug-08,"102,200","132,860","153,301",
31-Aug-08,"100,572","130,744","150,858",
31-Aug-08,"100,697","130,906","151,046",
31-Aug-08,"100,195","130,254","150,293",
31-Aug-08,"104,438","135,770","156,657",
31-Aug-08,"100,421","130,548","150,632",
1-Sep-08,"103,903","135,075","155,855",
1-Sep-08,"103,147","134,091","154,721",
1-Sep-08,"101,264","131,643","151,896",
1-Sep-08,"100,540","130,702","150,811",
1-Sep-08,"106,271","138,152","159,406",
1-Sep-08,"103,752","134,878","155,628",
1-Sep-08,"101,331","131,730","151,996",
1-Sep-08,"100,304","130,395","150,456",
1-Sep-08,"102,505","133,256","153,757",
1-Sep-08,"102,311","133,004","153,466",
1-Sep-08,"102,162","132,811","153,244",
1-Sep-08,"106,356","138,263","159,534",
2-Sep-08,"106,251","138,126","159,377",
2-Sep-08,"101,223","131,590","151,835",
2-Sep-08,"101,682","132,187","152,524",
2-Sep-08,"99,605","129,486","149,407",
2-Sep-08,"100,929","131,208","151,393",
2-Sep-08,"103,383","134,397","155,074",
2-Sep-08,"102,102","132,733","153,153",
2-Sep-08,"99,514","129,368","149,271",
2-Sep-08,"101,054","131,371","151,582",
2-Sep-08,"104,175","135,428","156,263",
2-Sep-08,"103,461","134,500","155,192",
3-Sep-08,"102,046","132,660","153,069",
3-Sep-08,"100,318","130,414","150,477",
3-Sep-08,"101,555","132,022","152,333",
3-Sep-08,"106,719","138,735","160,079",
3-Sep-08,"103,405","134,427","155,108",
3-Sep-08,"106,661","138,659","159,992",
3-Sep-08,"104,200","135,460","156,300",
3-Sep-08,"106,679","138,682","160,018",
3-Sep-08,"100,755","130,982","151,133",
3-Sep-08,"102,232","132,901","153,347",
3-Sep-08,"101,743","132,266","152,615",
4-Sep-08,"106,659","138,657","159,988",
4-Sep-08,"102,939","133,821","154,408",
4-Sep-08,"106,432","138,362","159,648",
4-Sep-08,"105,376","136,989","158,064",
4-Sep-08,"104,525","135,883","156,788",
4-Sep-08,"102,921","133,797","154,381",
4-Sep-08,"103,192","134,149","154,787",
4-Sep-08,"104,728","136,146","157,092",
4-Sep-08,"100,608","130,790","150,911",
4-Sep-08,"103,565","134,634","155,347",
4-Sep-08,"102,513","133,266","153,769",
5-Sep-08,"105,998","137,797","158,997",
5-Sep-08,"100,347","130,451","150,520",
5-Sep-08,"99,353","129,159","149,029",
5-Sep-08,"102,838","133,690","154,257",
5-Sep-08,"106,651","138,646","159,977",
5-Sep-08,"103,267","134,248","154,901",
5-Sep-08,"100,542","130,705","150,814",
5-Sep-08,"102,143","132,786","153,215",
5-Sep-08,"104,111","135,344","156,167",
6-Sep-08,"100,392","130,510","150,588",
6-Sep-08,"102,576","133,349","153,864",
6-Sep-08,"99,471","129,312","149,207",
6-Sep-08,"105,688","137,394","158,532",
6-Sep-08,"104,781","136,215","157,171",
6-Sep-08,"103,558","134,626","155,337",
6-Sep-08,"99,570","129,441","149,355",
6-Sep-08,"101,876","132,439","152,814",
6-Sep-08,"105,566","137,236","158,349",
7-Sep-08,"103,975","135,168","155,963",
7-Sep-08,"104,193","135,451","156,289",
7-Sep-08,"100,884","131,149","151,326",
7-Sep-08,"99,132","128,872","148,699",
7-Sep-08,"106,465","138,405","159,698",
7-Sep-08,"101,931","132,511","152,897",
7-Sep-08,"101,393","131,811","152,090",
7-Sep-08,"99,785","129,720","149,677",
7-Sep-08,"106,012","137,815","159,018",
7-Sep-08,"99,920","129,896","149,880",
7-Sep-08,"106,008","137,810","159,011",
7-Sep-08,"100,226","130,293","150,339",
7-Sep-08,"104,095","135,323","156,142",
7-Sep-08,"99,961","129,949","149,941",
8-Sep-08,"99,874","129,836","149,810",
8-Sep-08,"101,761","132,289","152,642",
8-Sep-08,"102,035","132,645","153,052",
8-Sep-08,"102,436","133,167","153,654",
8-Sep-08,"105,637","137,328","158,456",
8-Sep-08,"102,572","133,344","153,858",
8-Sep-08,"105,345","136,949","158,018",
8-Sep-08,"105,624","137,311","158,436",
8-Sep-08,"102,835","133,685","154,252",
8-Sep-08,"102,424","133,152","153,637",
8-Sep-08,"102,578","133,352","153,867",
8-Sep-08,"101,266","131,645","151,899",
9-Sep-08,"106,065","137,885","159,098",
9-Sep-08,"106,028","137,836","159,042",
9-Sep-08,"100,599","130,779","150,899",
9-Sep-08,"101,970","132,562","152,956",
9-Sep-08,"104,262","135,540","156,392",
9-Sep-08,"100,818","131,063","151,227",
9-Sep-08,"105,484","137,129","158,225",
9-Sep-08,"106,184","138,040","159,276",
9-Sep-08,"103,080","134,005","154,621",
9-Sep-08,"104,568","135,939","156,852",
9-Sep-08,"102,977","133,870","154,466",
9-Sep-08,"105,176","136,728","157,763",
9-Sep-08,"106,481","138,425","159,721",
10-Sep-08,"101,235","131,605","151,852",
10-Sep-08,"106,345","138,248","159,517",
10-Sep-08,"104,040","135,252","156,060",
10-Sep-08,"101,491","131,938","152,236",
10-Sep-08,"102,896","133,764","154,344",
10-Sep-08,"100,687","130,893","151,031",
10-Sep-08,"103,580","134,654","155,370",
10-Sep-08,"103,868","135,029","155,802",
10-Sep-08,"100,818","131,063","151,227",
10-Sep-08,"99,786","129,722","149,679",
10-Sep-08,"100,342","130,445","150,513",
10-Sep-08,"101,744","132,267","152,616",
11-Sep-08,"102,917","133,792","154,375",
11-Sep-08,"106,116","137,951","159,174",
11-Sep-08,"99,726","129,643","149,589",
11-Sep-08,"101,703","132,214","152,554",
11-Sep-08,"102,842","133,694","154,263",
11-Sep-08,"106,521","138,478","159,782",
11-Sep-08,"104,096","135,324","156,143",
11-Sep-08,"104,309","135,602","156,463",
11-Sep-08,"104,573","135,945","156,860",
11-Sep-08,"104,701","136,111","157,051",
12-Sep-08,"104,259","135,537","156,388",
12-Sep-08,"101,514","131,969","152,271",
12-Sep-08,"105,640","137,331","158,459",
12-Sep-08,"105,283","136,868","157,925",
12-Sep-08,"103,163","134,111","154,744",
12-Sep-08,"99,086","128,811","148,628",
12-Sep-08,"99,984","129,979","149,975",
12-Sep-08,"104,340","135,641","156,509",
12-Sep-08,"100,129","130,168","150,194",
12-Sep-08,"104,462","135,801","156,693",
12-Sep-08,"104,011","135,214","156,016",
12-Sep-08,"101,378","131,791","152,067",
12-Sep-08,"102,200","132,860","153,301",
13-Sep-08,"103,928","135,106","155,892",
13-Sep-08,"105,504","137,155","158,256",
13-Sep-08,"104,267","135,547","156,400",
13-Sep-08,"104,079","135,303","156,119",
13-Sep-08,"106,275","138,157","159,412",
13-Sep-08,"105,796","137,535","158,695",
13-Sep-08,"101,230","131,599","151,845",
13-Sep-08,"106,695","138,704","160,043",
13-Sep-08,"104,881","136,346","157,322",
13-Sep-08,"102,216","132,881","153,324",
13-Sep-08,"100,866","131,126","151,299",
13-Sep-08,"103,369","134,379","155,053",
14-Sep-08,"104,906","136,377","157,359",
14-Sep-08,"105,531","137,191","158,297",
14-Sep-08,"101,893","132,461","152,839",
14-Sep-08,"102,879","133,742","154,318",
14-Sep-08,"106,036","137,847","159,054",
14-Sep-08,"102,355","133,061","153,532",
14-Sep-08,"102,158","132,805","153,236",
14-Sep-08,"101,386","131,802","152,079",
14-Sep-08,"104,436","135,766","156,654",
14-Sep-08,"106,477","138,420","159,715",
14-Sep-08,"105,863","137,622","158,795",
15-Sep-08,"106,309","138,202","159,464",
15-Sep-08,"100,770","131,002","151,156",
15-Sep-08,"100,221","130,287","150,331",
15-Sep-08,"106,111","137,945","159,167",
15-Sep-08,"103,439","134,471","155,159",
15-Sep-08,"103,794","134,932","155,691",
15-Sep-08,"101,312","131,706","151,968",
15-Sep-08,"102,569","133,339","153,853",
15-Sep-08,"103,613","134,698","155,420",
15-Sep-08,"102,334","133,034","153,501",
15-Sep-08,"102,114","132,748","153,171",
15-Sep-08,"102,001","132,602","153,002",
16-Sep-08,"105,934","137,714","158,901",
16-Sep-08,"105,204","136,766","157,806",
16-Sep-08,"101,963","132,551","152,944",
16-Sep-08,"100,113","130,147","150,169",
16-Sep-08,"99,963","129,953","149,945",
16-Sep-08,"105,298","136,887","157,947",
16-Sep-08,"99,087","128,813","148,631",
16-Sep-08,"103,101","134,032","154,652",
16-Sep-08,"102,853","133,709","154,280",
16-Sep-08,"106,566","138,536","159,849",
16-Sep-08,"104,918","136,394","157,377",
17-Sep-08,"106,578","138,552","159,868",
17-Sep-08,"104,023","135,229","156,034",
17-Sep-08,"105,804","137,546","158,707",
17-Sep-08,"102,102","132,732","153,153",
17-Sep-08,"103,382","134,397","155,073",
17-Sep-08,"104,586","135,962","156,879",
17-Sep-08,"104,651","136,046","156,976",
17-Sep-08,"100,388","130,504","150,582",
17-Sep-08,"101,278","131,661","151,917",
18-Sep-08,"100,470","130,610","150,704",
18-Sep-08,"99,093","128,820","148,639",
18-Sep-08,"101,221","131,588","151,832",
18-Sep-08,"105,034","136,544","157,551",
18-Sep-08,"101,230","131,599","151,845",
18-Sep-08,"105,575","137,248","158,363",
18-Sep-08,"103,861","135,019","155,792",
18-Sep-08,"100,736","130,957","151,104",
18-Sep-08,"102,115","132,749","153,172",
18-Sep-08,"106,393","138,311","159,589",
18-Sep-08,"104,825","136,273","157,238",
18-Sep-08,"106,005","137,807","159,008",
19-Sep-08,"105,469","137,109","158,203",
19-Sep-08,"103,443","134,476","155,165",
19-Sep-08,"102,381","133,096","153,572",
19-Sep-08,"105,114","136,648","157,671",
19-Sep-08,"100,131","130,170","150,196",
19-Sep-08,"103,905","135,076","155,857",
19-Sep-08,"100,332","130,432","150,498",
19-Sep-08,"101,122","131,459","151,683",
19-Sep-08,"103,932","135,111","155,898",
19-Sep-08,"99,337","129,138","149,006",
19-Sep-08,"100,210","130,273","150,315",
20-Sep-08,"106,572","138,543","159,858",
20-Sep-08,"104,203","135,463","156,304",
20-Sep-08,"106,240","138,112","159,360",
20-Sep-08,"105,447","137,081","158,170",
20-Sep-08,"106,007","137,809","159,010",
20-Sep-08,"106,500","138,450","159,750",
20-Sep-08,"99,744","129,667","149,616",
20-Sep-08,"104,274","135,556","156,411",
21-Sep-08,"101,794","132,333","152,692",
21-Sep-08,"106,503","138,454","159,754",
21-Sep-08,"99,281","129,066","148,922",
21-Sep-08,"99,518","129,373","149,277",
21-Sep-08,"102,286","132,972","153,429",
21-Sep-08,"99,722","129,638","149,583",
21-Sep-08,"103,826","134,974","155,739",
21-Sep-08,"100,875","131,138","151,313",
21-Sep-08,"99,441","129,273","149,161",
21-Sep-08,"104,564","135,933","156,846",
21-Sep-08,"101,335","131,735","152,002",
21-Sep-08,"101,686","132,191","152,528",
21-Sep-08,"101,436","131,867","152,154",
22-Sep-08,"100,669","130,869","151,003",
22-Sep-08,"105,448","137,083","158,173",
22-Sep-08,"99,317","129,112","148,975",
